SeraphimDroid Record,Starting date and time:,2019-07-14-10-28-00,Read interval (ms):,1000,MemTotal (kB),1550548
Total CPU usage (%),SeraphimDroid (Pid 11895) CPU usage (%),SeraphimDroid Memory (kB),,Memory used (kB),Memory available (MemFree+Cached) (kB),MemFree (kB),Cached (kB),Threshold (kB)
0.50377834,0.7556675,33840,,708916,841632,273728,567904,147456
0.25188917,0.0,33840,,708916,841632,273728,567904,147456
0.25252524,0.5050505,33840,,708916,841632,273728,567904,147456
1.0025063,0.5012531,33840,,709040,841508,273728,567904,147456
0.5063291,0.75949365,33840,,709192,841356,273456,567900,147456
1.0050251,0.5025126,33840,,709288,841260,273356,567904,147456
1.5189873,0.25316456,33840,,709288,841260,273356,567904,147456
0.5025126,0.5025126,33840,,709288,841260,273356,567904,147456
0.0,0.5050505,33840,,709412,841136,273232,567904,147456
0.2512563,0.2512563,33840,,708320,842228,274332,567896,147456
0.0,0.25188917,33840,,708316,842232,274332,567900,147456
0.5025126,0.5025126,33840,,708296,842252,274348,567904,147456
0.0,0.2538071,33840,,708296,842252,274348,567904,147456
0.25316456,0.5063291,33840,,708420,842128,274224,567904,147456
0.2538071,0.7614213,33840,,708544,842004,274100,567904,147456
0.25188917,0.50377834,33840,,708544,842004,274100,567904,147456
1.0,0.0,33840,,708668,841880,273976,567904,147456
0.0,0.5012531,33840,,708668,841880,273976,567904,147456
0.5050505,0.5050505,33840,,708792,841756,273976,567904,147456
2.255639,0.25062656,33840,,708804,841744,273844,567900,147456
0.0,0.5050505,33840,,708800,841748,273844,567904,147456
0.0,0.25316456,33840,,708800,841748,273844,567904,147456
0.0,0.5050505,33840,,708800,841748,273844,567904,147456
1.2594458,0.50377834,33840,,708924,841624,273720,567904,147456
0.50377834,0.7556675,33840,,709168,841380,273472,567908,147456
1.0025063,0.5012531,33840,,709168,841380,273472,567908,147456
0.0,0.0,33840,,709168,841380,273472,567908,147456
0.5025126,0.5025126,33840,,709292,841256,273472,567908,147456
0.25188917,0.7556675,33840,,709292,841256,273348,567908,147456
0.0,0.0,33840,,709296,841252,273348,567904,147456
0.0,0.2538071,33840,,709416,841132,273224,567908,147456
0.0,0.5050505,33840,,709416,841132,273224,567908,147456
0.50377834,0.50377834,33840,,709540,841008,273100,567908,147456
0.5076142,0.5076142,33840,,709804,840744,272852,567892,147456
0.5076142,0.5076142,33840,,709792,840756,272852,567904,147456
0.7518797,0.5012531,33840,,709788,840760,272852,567908,147456
0.50377834,1.0075567,33840,,709788,840760,272852,567908,147456
0.75376886,0.2512563,33840,,709788,840760,272852,567908,147456
0.0,0.25252524,33840,,709688,840860,272952,567908,147456
0.0,0.5089058,33840,,709696,840852,272952,567900,147456
0.2512563,0.2512563,33840,,708464,842084,274176,567908,147456
0.0,0.25316456,33840,,708424,842124,274216,567908,147456
0.25252524,0.5050505,33840,,708424,842124,274216,567908,147456
0.25510204,0.7653061,33840,,708804,841744,273844,567900,147456
0.0,0.25252524,33840,,708796,841752,273844,567908,147456
0.7518797,0.5012531,33840,,708920,841628,273720,567908,147456
0.25252524,0.25252524,33840,,708920,841628,273720,567908,147456
0.25316456,0.5063291,33840,,709044,841504,273596,567908,147456
0.0,0.25252524,33840,,709044,841504,273596,567908,147456
0.25252524,0.5050505,33840,,709176,841372,273596,567900,147456
0.2512563,0.2512563,33840,,709168,841380,273472,567908,147456
0.7556675,0.50377834,33840,,709168,841380,273472,567908,147456
0.50377834,0.25188917,33840,,709044,841504,273596,567908,147456
0.7614213,0.7614213,33840,,709424,841124,273224,567900,147456
0.0,0.5050505,33840,,709416,841132,273224,567908,147456
0.0,0.25316456,33840,,709416,841132,273224,567908,147456
0.5025126,0.5025126,33840,,709540,841008,273100,567908,147456
0.0,0.25316456,33840,,709540,841008,273100,567908,147456
0.0,0.25252524,33840,,709540,841008,273100,567908,147456
0.2538071,0.5076142,33840,,709544,841004,273100,567904,147456
0.25252524,0.5050505,33840,,709664,840884,272976,567908,147456
0.25188917,0.25188917,33840,,709664,840884,272976,567908,147456
0.25188917,0.50377834,33840,,709788,840760,272852,567908,147456
0.7633588,0.7633588,33840,,709820,840728,272828,567900,147456
0.0,0.25252524,33840,,709916,840632,272728,567904,147456
0.75,0.5,33840,,710036,840512,272604,567908,147456
1.2722646,0.2544529,33840,,710160,840388,272604,567908,147456
0.25252524,0.5050505,33840,,710160,840388,272480,567908,147456
0.50377834,0.7556675,33840,,710160,840388,272480,567908,147456
0.2538071,0.0,33840,,710160,840388,272480,567908,147456
0.25062656,0.5012531,33840,,710160,840388,272480,567908,147456
0.25252524,0.25252524,33840,,709060,841488,273580,567908,147456
0.0,0.25316456,33840,,708920,841628,273720,567908,147456
2.0,0.5,33840,,708928,841620,273712,567908,147456
0.7633588,0.7633588,33840,,709180,841368,273464,567904,147456
0.25188917,0.25188917,33840,,709176,841372,273464,567908,147456
0.25188917,0.50377834,33840,,709300,841248,273464,567908,147456
0.0,0.25316456,33840,,709300,841248,273340,567908,147456
0.50377834,0.25188917,33840,,708308,842240,274456,567908,147456
0.51150894,0.51150894,33840,,708312,842236,274340,567896,147456
0.2512563,0.5025126,33840,,708300,842248,274340,567908,147456
0.0,0.25188917,33840,,708300,842248,274340,567908,147456
0.75376886,0.5025126,33840,,708300,842248,274340,567908,147456
1.0126582,0.75949365,33840,,708580,841968,274068,567900,147456
0.0,0.5076142,33840,,708700,841848,273944,567904,147456
0.75376886,0.5025126,33840,,708796,841752,273844,567908,147456
0.0,0.25252524,33840,,708796,841752,273844,567908,147456
0.25188917,0.50377834,33840,,708796,841752,273844,567908,147456
0.0,0.2538071,33840,,708796,841752,273844,567908,147456
0.25188917,0.25188917,33840,,708924,841624,273720,567904,147456
0.5050505,0.5050505,33840,,708920,841628,273720,567908,147456
0.0,0.25,33840,,708920,841628,273720,567908,147456
0.75757575,0.5050505,33840,,708820,841728,273820,567908,147456
0.25575447,1.0230179,33840,,708812,841736,273836,567900,147456
1.4814814,0.0,33840,,708916,841632,273720,567912,147456
0.0,0.5063291,33840,,708916,841632,273720,567912,147456
0.75376886,0.2512563,33840,,708916,841632,273720,567912,147456
0.5012531,0.7518797,33840,,709040,841508,273596,567912,147456
0.25316456,0.25316456,33840,,708792,841756,273844,567912,147456
0.5063291,0.5063291,33840,,708796,841752,273844,567908,147456
0.7556675,0.50377834,33840,,708792,841756,273844,567912,147456
0.25188917,0.25188917,33840,,708792,841756,273844,567912,147456
0.0,0.25316456,33840,,707816,842732,274944,567912,147456
0.2538071,0.5076142,33840,,707800,842748,274836,567912,147456
0.75757575,0.5050505,33840,,708172,842376,274464,567912,147456
0.25252524,0.5050505,33840,,708172,842376,274464,567912,147456
1.25,0.5,33840,,708172,842376,274464,567912,147456
0.0,0.25252524,33840,,708296,842252,274340,567912,147456
0.0,0.25062656,33840,,708296,842252,274340,567912,147456
0.2538071,0.5076142,33840,,708428,842120,274340,567904,147456
0.0,0.5050505,33840,,708420,842128,274216,567912,147456
0.25316456,0.25316456,33840,,708420,842128,274216,567912,147456
0.0,0.5050505,33840,,708544,842004,274092,567912,147456
0.25641027,0.7692308,33840,,708552,841996,274092,567904,147456
0.0,0.25252524,33840,,708544,842004,274092,567912,147456
0.0,0.5063291,33840,,708544,842004,274092,567912,147456
0.0,0.25252524,33840,,708544,842004,274092,567912,147456
0.5025126,0.5025126,33840,,708544,842004,274092,567912,147456
0.25188917,0.50377834,33840,,708528,842020,274092,567928,147456
0.2544529,0.2544529,33840,,708536,842012,274092,567920,147456
0.7518797,0.25062656,33840,,708528,842020,274092,567928,147456
0.5025126,0.5025126,33840,,708528,842020,274092,567928,147456
0.25188917,0.25188917,33840,,708528,842020,274092,567928,147456
1.75,0.75,33840,,708560,841988,274068,567920,147456
0.25316456,0.5063291,33840,,708656,841892,273968,567924,147456
0.0,0.25188917,33840,,708652,841896,273968,567928,147456
2.2842638,0.2538071,33840,,708776,841772,273844,567928,147456
0.50377834,0.7556675,33840,,708404,842144,274216,567928,147456
0.25188917,0.50377834,33840,,708404,842144,274216,567928,147456
0.0,0.25252524,33840,,708412,842136,274216,567920,147456
0.0,0.25252524,33840,,708404,842144,274216,567928,147456
0.5050505,0.5050505,33840,,707304,843244,275316,567928,147456
0.75,0.5,33840,,707288,843260,275332,567928,147456
0.5063291,0.75949365,33840,,707668,842880,274960,567920,147456
0.0,0.25510204,33840,,707784,842764,274836,567928,147456
0.2538071,0.2538071,33840,,707660,842888,274960,567928,147456
0.0,0.5063291,33840,,707660,842888,274960,567928,147456
1.0050251,0.5025126,33840,,707784,842764,274836,567928,147456
1.5075377,0.5025126,33840,,707784,842764,274836,567928,147456
1.2594458,0.50377834,33840,,707800,842748,274828,567920,147456
0.5,0.0,33840,,707920,842628,274828,567924,147456
0.25252524,0.25252524,33840,,707916,842632,274704,567928,147456
0.0,0.5050505,33840,,708040,842508,274580,567928,147456
1.2690356,0.7614213,33840,,708072,842476,274556,567920,147456
0.50377834,0.50377834,33840,,708164,842384,274456,567928,147456
0.0,0.25252524,33840,,708164,842384,274456,567928,147456
0.0,0.5050505,33840,,708164,842384,274456,567928,147456
0.50377834,0.25188917,33840,,708164,842384,274456,567928,147456
0.75376886,0.75376886,33840,,708164,842384,274456,567928,147456
0.0,0.0,33840,,708072,842476,274556,567920,147456
0.0,0.5076142,33840,,708040,842508,274580,567928,147456
0.0,0.25316456,33840,,708040,842508,274580,567928,147456
0.25188917,0.50377834,33840,,708164,842384,274456,567928,147456
0.0,0.7672634,33840,,708420,842128,274208,567920,147456
0.25188917,0.25188917,33840,,708412,842136,274208,567928,147456
0.0,0.5063291,33840,,708536,842012,274084,567928,147456
0.7556675,0.50377834,33840,,708412,842136,274208,567928,147456
0.25188917,0.25188917,33840,,708412,842136,274208,567928,147456
0.7556675,0.50377834,33840,,708412,842136,274208,567928,147456
0.7518797,0.25062656,33840,,708420,842128,274208,567920,147456
22.371967,0.53908354,33840,,720380,830168,255160,575008,147456
1.5228426,0.2538071,33840,,723188,827360,251976,575432,147456
0.0,0.2512563,33840,,723140,827408,251976,575432,147456
0.7614213,0.7614213,33840,,723404,827144,251728,575416,147456
0.2538071,0.5076142,33840,,723384,827164,251728,575436,147456
1.758794,0.2512563,33840,,722408,828140,252704,575436,147456
0.75757575,0.5050505,33840,,722260,828288,252852,575436,147456
0.5025126,0.2512563,33840,,722260,828288,252852,575436,147456
0.25316456,0.25316456,33840,,722260,828288,252852,575436,147456
1.0025063,0.5012531,33840,,722392,828156,252728,575428,147456
0.25252524,0.25252524,33840,,722384,828164,252728,575436,147456
0.25252524,0.5050505,33840,,722384,828164,252728,575436,147456
0.0,0.25188917,33840,,722384,828164,252728,575436,147456
0.5102041,1.0204082,33840,,722516,828032,252604,575428,147456
0.25188917,0.25188917,33840,,722508,828040,252604,575436,147456
5.699482,0.5181347,33840,,725504,825044,251808,573240,147456
13.2992325,0.25575447,33840,,732112,818436,255696,562740,147456
0.5012531,0.5012531,33840,,732216,818332,255824,562508,147456
0.5063291,0.25316456,33840,,732340,818208,255700,562508,147456
0.0,0.5050505,33840,,732340,818208,255700,562508,147456
1.0126582,0.25316456,33840,,731328,819220,256712,562508,147456
0.7518797,0.5012531,33840,,731348,819200,256816,562508,147456
0.25188917,0.25188917,33840,,731348,819200,256692,562508,147456
1.511335,0.7556675,33840,,731380,819168,256668,562500,147456
0.5063291,0.75949365,33840,,731100,819448,256940,562508,147456
0.50377834,0.50377834,33840,,731472,819076,256568,562508,147456
1.5228426,0.0,33840,,731472,819076,256568,562508,147456
0.0,0.75949365,33840,,731596,818952,256444,562508,147456
0.25252524,0.0,33840,,730496,820052,257544,562508,147456
0.0,0.5063291,33840,,730488,820060,257560,562500,147456
0.25252524,0.25252524,33840,,730480,820068,257560,562508,147456
0.25188917,0.50377834,33840,,730480,820068,257560,562508,147456
0.25252524,0.25252524,33840,,730480,820068,257560,562508,147456
1.0152284,0.7614213,33840,,730612,819936,257436,562500,147456
0.50377834,0.50377834,33840,,730612,819936,257428,562508,147456
0.5025126,0.75376886,33840,,730736,819812,257304,562508,147456
0.5050505,0.0,33840,,730612,819936,257428,562508,147456
0.0,0.5050505,33840,,730736,819812,257304,562508,147456
0.7712082,0.0,33840,,724652,825896,263404,562492,147456
0.0,0.5063291,33840,,724560,825988,263484,562504,147456
0.50377834,0.50377834,33840,,724552,825996,263492,562504,147456
0.7556675,0.25188917,33840,,724552,825996,263492,562504,147456
0.0,0.25188917,33840,,724552,825996,263492,562504,147456
0.5076142,0.7614213,33840,,724808,825740,263244,562496,147456
0.0,0.5063291,33840,,724924,825624,263120,562504,147456
0.0,0.25252524,33840,,724924,825624,263120,562504,147456
0.24937657,0.49875313,33840,,724908,825640,263136,562504,147456
0.25188917,0.25188917,33840,,725016,825532,263028,562504,147456
0.5025126,0.2512563,33840,,725016,825532,263028,562504,147456
0.25252524,0.5050505,33840,,725024,825524,263028,562496,147456
0.5063291,0.5063291,33840,,725016,825532,263028,562504,147456
0.0,0.25316456,33840,,725016,825532,263028,562504,147456
0.25188917,0.50377834,33840,,725140,825408,263028,562504,147456
1.2658228,1.0126582,33840,,724972,825576,263080,562496,147456
0.99255586,0.49627793,33840,,725016,825532,263028,562504,147456
1.0050251,0.2512563,33840,,725016,825532,263028,562504,147456
0.5050505,0.25252524,33840,,725016,825532,263028,562504,147456
0.0,0.50377834,33840,,725016,825532,263028,562504,147456
0.50377834,0.25188917,33840,,723900,826648,264144,562504,147456
0.5063291,0.5063291,33840,,723908,826640,264144,562496,147456
0.0,0.2512563,33840,,723900,826648,264144,562504,147456
0.0,0.5063291,33840,,723900,826648,264144,562504,147456
0.5012531,0.25062656,33840,,723900,826648,264144,562504,147456
0.7633588,0.7633588,33840,,724152,826396,263896,562500,147456
0.5,0.25,33840,,724148,826400,263896,562504,147456
0.5012531,0.7518797,33840,,724148,826400,263896,562504,147456
0.0,0.0,33840,,724272,826276,263772,562504,147456
0.50377834,0.7556675,33840,,724272,826276,263772,562504,147456
0.5025126,0.0,33840,,724272,826276,263772,562504,147456
0.50377834,0.50377834,33840,,724528,826020,263524,562496,147456
0.25062656,0.25062656,33840,,724520,826028,263524,562504,147456
0.0,0.5076142,33840,,724644,825904,263400,562504,147456
0.25,0.25,33840,,724644,825904,263400,562504,147456
0.7614213,1.0152284,33840,,724900,825648,263152,562496,147456
0.0,0.0,33840,,724892,825656,263152,562504,147456
0.25188917,0.50377834,33840,,724892,825656,263152,562504,147456
0.5025126,0.5025126,33840,,724892,825656,263152,562504,147456
0.25188917,0.25188917,33840,,724892,825656,263152,562504,147456
0.5063291,0.5063291,33840,,725020,825528,263028,562500,147456
0.0,0.25188917,33840,,725144,825404,262904,562500,147456
0.25316456,0.5063291,33840,,725140,825408,262904,562504,147456
0.25316456,0.5063291,33840,,724964,825584,263080,562504,147456
0.0,0.5050505,33840,,724892,825656,263152,562504,147456
1.0126582,0.75949365,33840,,725020,825528,263028,562500,147456
0.50377834,0.50377834,33840,,725016,825532,263028,562504,147456
1.0204082,0.7653061,33840,,723992,826556,263452,562504,147456
0.25252524,0.0,33840,,723920,826628,264124,562504,147456
0.25252524,0.5050505,33840,,724024,826524,264020,562504,147456
0.7518797,0.0,33840,,724156,826392,263896,562496,147456
0.25252524,0.75757575,33840,,724148,826400,263896,562504,147456
0.25252524,0.0,33840,,724272,826276,263772,562504,147456
0.0,0.5050505,33840,,724272,826276,263772,562504,147456
0.25188917,0.50377834,33840,,724272,826276,263772,562504,147456
0.7614213,0.5076142,33840,,724524,826024,263524,562500,147456
0.25188917,0.50377834,33840,,724628,825920,263400,562520,147456
0.50377834,0.0,33840,,724628,825920,263400,562520,147456
0.75,0.75,33840,,724628,825920,263400,562520,147456
0.25062656,0.25062656,33840,,724628,825920,263400,562520,147456
1.010101,0.25252524,33840,,724644,825904,263392,562512,147456
0.5025126,0.5025126,33840,,724640,825908,263392,562516,147456
0.50377834,0.50377834,33840,,724636,825912,263392,562520,147456
0.25188917,0.50377834,33840,,724760,825788,263268,562520,147456
0.5050505,0.0,33840,,724760,825788,263268,562520,147456
1.0075567,0.7556675,33840,,725132,825416,262896,562520,147456
0.0,0.50377834,33840,,725132,825416,262896,562520,147456
0.0,0.5050505,33840,,725124,825424,262904,562520,147456
0.50377834,0.25188917,33840,,725248,825300,262904,562520,147456
0.7518797,0.7518797,33840,,725248,825300,262780,562520,147456
0.25252524,0.5050505,33840,,724880,825668,263152,562516,147456
0.0,0.5063291,33840,,724880,825668,263152,562516,147456
0.5025126,0.2512563,33840,,724876,825672,263152,562520,147456
0.25252524,0.5050505,33840,,724876,825672,263152,562520,147456
0.5063291,0.75949365,33840,,724576,825972,263452,562520,147456
0.2544529,0.5089058,33840,,723884,826664,264144,562520,147456
0.25188917,0.25188917,33840,,723884,826664,264144,562520,147456
1.0050251,0.2512563,33840,,723884,826664,264144,562520,147456
0.0,0.5050505,33840,,723884,826664,264144,562520,147456
0.5012531,0.5012531,33840,,723884,826664,264144,562520,147456
1.2562814,0.5025126,33840,,723892,826656,264144,562512,147456
0.25188917,0.0,33840,,724008,826540,264020,562520,147456
1.0025063,0.5012531,33840,,724008,826540,264020,562520,147456
0.25188917,0.25188917,33840,,724008,826540,264020,562520,147456
0.2538071,0.5076142,33840,,724132,826416,263896,562520,147456
0.5076142,0.5076142,33840,,724136,826412,263896,562516,147456
0.5012531,0.5012531,33840,,724132,826416,263896,562520,147456
0.0,0.25252524,33840,,724132,826416,263896,562520,147456
1.4962593,0.49875313,33840,,724132,826416,263896,562520,147456
0.0,0.25316456,33840,,724256,826292,263772,562520,147456
0.25188917,0.50377834,33840,,724256,826292,263772,562520,147456
0.25188917,0.50377834,33840,,724256,826292,263772,562520,147456
0.25252524,0.25252524,33840,,724380,826168,263648,562520,147456
0.5025126,0.75376886,33840,,724380,826168,263648,562520,147456
0.25641027,0.51282054,33840,,724504,826044,263524,562520,147456
0.75376886,0.5025126,33840,,724632,825916,263400,562516,147456
0.0,0.5063291,33840,,724628,825920,263400,562520,147456
0.5025126,0.0,33840,,724752,825796,263276,562520,147456
0.25188917,1.0075567,33840,,724752,825796,263276,562520,147456
0.7556675,0.0,33840,,724752,825796,263276,562520,147456
0.25316456,1.0126582,33840,,724884,825664,263152,562512,147456
0.25252524,0.0,33840,,724752,825796,263276,562520,147456
0.5050505,0.5050505,33840,,724752,825796,263276,562520,147456
0.0,0.0,33840,,724752,825796,263276,562520,147456
0.5089058,1.0178117,33840,,724892,825656,263152,562504,147456
0.0,0.0,33840,,723784,826764,264252,562512,147456
0.25188917,0.50377834,33840,,723880,826668,264144,562524,147456
1.5151515,0.25252524,33840,,723880,826668,264144,562524,147456
0.25188917,0.25188917,33840,,723880,826668,264144,562524,147456
0.25252524,0.5050505,33840,,723880,826668,264144,562524,147456
0.25188917,0.50377834,33840,,723884,826664,264144,562520,147456
0.25316456,0.25316456,33840,,724004,826544,264020,562524,147456
0.0,0.2538071,33840,,724004,826544,264020,562524,147456
0.75,0.5,33840,,724004,826544,264020,562524,147456
0.7633588,0.7633588,33840,,724136,826412,263896,562516,147456
1.010101,0.25252524,33840,,724128,826420,263896,562524,147456
0.50377834,0.50377834,33840,,724128,826420,263896,562524,147456
0.5235602,0.2617801,33840,,724252,826296,263772,562524,147456
0.2570694,0.2570694,33840,,724252,826296,263772,562524,147456
0.2544529,0.2544529,33840,,724376,826172,263648,562524,147456
0.5076142,0.2538071,33840,,724632,825916,263284,562632,147456
0.0,0.2538071,33840,,724684,825864,263152,562712,147456
0.0,0.5025126,33840,,724684,825864,263152,562712,147456
1.0050251,0.2512563,33840,,724808,825740,263028,562712,147456
0.7633588,0.7633588,33840,,724816,825732,263028,562704,147456
0.25252524,0.5050505,33840,,724196,826352,263640,562712,147456
0.0,0.25252524,33840,,724320,826228,263640,562712,147456
0.25188917,0.50377834,33840,,724320,826228,263516,562712,147456
0.5012531,0.5012531,33840,,724320,826228,263516,562712,147456
0.0,0.25252524,33840,,724444,826104,263392,562712,147456
0.5012531,0.25062656,33840,,724576,825972,263268,562704,147456
0.5025126,0.5025126,33840,,724568,825980,263268,562712,147456
0.5050505,0.75757575,33840,,724196,826352,263640,562712,147456
0.0,0.25316456,33840,,724196,826352,263640,562712,147456
0.5076142,0.7614213,33840,,724352,826196,263492,562704,147456
0.5063291,0.25316456,33840,,724320,826228,263516,562712,147456
0.25188917,0.50377834,33840,,723344,827204,264616,562712,147456
0.75376886,0.2512563,33840,,723328,827220,264508,562712,147456
0.2512563,0.5025126,33840,,723328,827220,264508,562712,147456
0.7518797,0.25062656,33840,,723328,827220,264508,562712,147456
0.5012531,0.5012531,33840,,723460,827088,264508,562704,147456
0.5012531,0.5012531,33840,,723452,827096,264384,562712,147456
0.0,0.25,33840,,723452,827096,264384,562712,147456
0.25252524,0.5050505,33840,,723576,826972,264260,562712,147456
0.7614213,0.5076142,33840,,723584,826964,264260,562704,147456
0.0,0.5050505,33840,,723700,826848,264136,562712,147456
0.0,0.25252524,33840,,723700,826848,264136,562712,147456
0.0,0.5063291,33840,,723824,826724,264136,562712,147456
0.5025126,0.2512563,33840,,723824,826724,264012,562712,147456
0.25316456,0.5063291,33840,,723824,826724,264012,562712,147456
0.0,0.25188917,33840,,723952,826596,263888,562708,147456
0.25252524,0.75757575,33840,,723948,826600,263888,562712,147456
0.0,0.0,33840,,723948,826600,263888,562712,147456
0.25188917,0.50377834,33840,,723948,826600,263888,562712,147456
1.2626263,0.75757575,33840,,724080,826468,263888,562704,147456
0.0,0.5063291,33840,,724196,826352,263640,562712,147456
0.0,0.2538071,33840,,724196,826352,263640,562712,147456
0.0,0.25316456,33840,,724320,826228,263516,562712,147456
0.25252524,0.5050505,33840,,724320,826228,263516,562712,147456
0.25316456,0.25316456,33840,,724444,826104,263392,562712,147456
0.2538071,0.5076142,33840,,724576,825972,263268,562704,147456
0.7518797,0.7518797,33840,,724692,825856,263144,562712,147456
0.5025126,0.5025126,33840,,724320,826228,263516,562712,147456
0.0,0.25252524,33840,,724320,826228,263516,562712,147456
0.5141388,0.7712082,33840,,724452,826096,263516,562704,147456
0.25188917,0.25188917,33840,,724444,826104,263392,562712,147456
0.24937657,0.74812967,33840,,724044,826504,263792,562712,147456
1.0204082,0.5102041,33840,,723204,827344,264632,562712,147456
0.50377834,0.0,33840,,723328,827220,264508,562712,147456
0.0,0.75949365,33840,,723328,827220,264508,562712,147456
0.0,0.0,33840,,723360,827188,264484,562704,147456
0.25188917,0.25188917,33840,,723452,827096,264384,562712,147456
0.0,0.5076142,33840,,723452,827096,264384,562712,147456
0.25252524,0.25252524,33840,,723576,826972,264260,562712,147456
0.75757575,0.75757575,33840,,723584,826964,264260,562704,147456
0.0,0.2544529,33840,,723576,826972,264260,562712,147456
0.25252524,0.5050505,33840,,723576,826972,264260,562712,147456
0.25188917,0.50377834,33840,,723700,826848,264136,562712,147456
0.0,0.25316456,33840,,723700,826848,264136,562712,147456
0.0,0.25252524,33840,,723700,826848,264136,562712,147456
1.2658228,0.5063291,33840,,723712,826836,264128,562708,147456
0.25188917,0.50377834,33840,,723708,826840,264128,562712,147456
0.25188917,0.50377834,33840,,723708,826840,264128,562712,147456
0.50377834,0.25188917,33840,,723708,826840,264128,562712,147456
0.25510204,0.7653061,33840,,723840,826708,264004,562704,147456
0.25188917,0.25188917,33840,,723832,826716,264004,562712,147456
1.2468828,0.49875313,33840,,723832,826716,264004,562712,147456
0.25188917,0.25188917,33840,,723956,826592,263880,562712,147456
0.25188917,0.50377834,33840,,723956,826592,263880,562712,147456
0.0,0.5050505,33840,,723956,826592,263880,562712,147456
0.5063291,0.25316456,33840,,723964,826584,263880,562704,147456
0.0,0.5012531,33840,,724064,826484,263756,562728,147456
0.5025126,0.2512563,33840,,724064,826484,263756,562728,147456
0.5076142,0.7614213,33840,,724312,826236,263508,562728,147456
1.511335,1.0075567,33840,,724016,826532,260160,566372,147456
0.25188917,0.0,33840,,724008,826540,260160,566380,147456
0.25252524,0.5050505,33840,,724008,826540,260160,566380,147456
0.0,0.25188917,33840,,723208,827340,260960,566380,147456
0.0,0.25316456,33840,,723264,827284,260904,566380,147456
0.0,0.5063291,33840,,723264,827284,260904,566380,147456
0.50377834,0.25188917,33840,,723420,827128,260756,566372,147456
0.25316456,0.25316456,33840,,723388,827160,260780,566380,147456
0.25316456,0.5063291,33840,,723388,827160,260780,566380,147456
0.25252524,0.25252524,33840,,723512,827036,260780,566380,147456
0.5076142,0.7614213,33840,,723520,827028,260656,566372,147456
0.75376886,0.2512563,33840,,723636,826912,260532,566380,147456
0.0,0.5050505,33840,,723636,826912,260532,566380,147456
1.5,0.5,33840,,723636,826912,260532,566380,147456
0.0,0.25252524,33840,,723636,826912,260532,566380,147456
0.7556675,0.25188917,33840,,723636,826912,260532,566380,147456
0.25188917,0.50377834,33840,,723764,826784,260408,566376,147456
0.5012531,0.5012531,33840,,723760,826788,260408,566380,147456
0.50377834,0.25188917,33840,,723884,826664,260284,566380,147456
0.2512563,0.5025126,33840,,723884,826664,260284,566380,147456
0.7614213,0.7614213,33840,,724140,826408,260036,566372,147456
0.0,0.5025126,33840,,724164,826384,260004,566380,147456
0.25188917,0.25188917,33840,,724288,826260,259880,566380,147456
0.5,0.5,33840,,724288,826260,259880,566380,147456
0.5025126,0.5025126,33840,,724412,826136,259756,566380,147456
0.50377834,0.50377834,33840,,724412,826136,259756,566380,147456
0.0,0.25316456,33840,,724540,826008,259756,566376,147456
0.50377834,0.25188917,33840,,724536,826012,259632,566380,147456
0.0,0.5050505,33840,,724660,825888,259632,566380,147456
0.75757575,0.75757575,33840,,724684,825864,259484,566380,147456
0.75757575,0.75757575,33840,,724668,825880,259508,566372,147456
0.25252524,0.25252524,33840,,724660,825888,259508,566380,147456
0.0,0.2538071,33840,,724660,825888,259508,566380,147456
0.7633588,0.5089058,33840,,724784,825764,259384,566380,147456
0.75376886,0.2512563,33840,,723668,826880,260500,566380,147456
0.25252524,0.25252524,33840,,723668,826880,260500,566380,147456
0.25252524,0.5050505,33840,,723800,826748,260376,566372,147456
0.5025126,0.5025126,33840,,723792,826756,260376,566380,147456
0.0,0.0,33840,,723792,826756,260376,566380,147456
0.25252524,0.5050505,33840,,723916,826632,260252,566380,147456
0.51150894,0.51150894,33840,,724048,826500,260128,566372,147456
0.5025126,0.5025126,33840,,724164,826384,260004,566380,147456
0.0,0.25316456,33840,,724164,826384,260004,566380,147456
1.0,0.5,33840,,724288,826260,259880,566380,147456
0.0,0.25316456,33840,,724288,826260,259880,566380,147456
0.5063291,0.5063291,33840,,724536,826012,259756,566380,147456
0.5050505,0.25252524,33840,,724528,826020,259640,566380,147456
0.25252524,0.5050505,33840,,724528,826020,259640,566380,147456
0.25252524,0.25252524,33840,,724652,825896,259516,566380,147456
0.0,0.5076142,33840,,724652,825896,259516,566380,147456
0.25575447,0.7672634,33840,,725040,825508,259144,566364,147456
0.0,0.25252524,33840,,725144,825404,259020,566384,147456
0.50377834,0.50377834,33840,,725144,825404,259020,566384,147456
0.0,0.0,33840,,725268,825280,258896,566384,147456
0.25252524,0.5050505,33840,,725268,825280,258896,566384,147456
0.0,0.25316456,33840,,725392,825156,258772,566384,147456
0.25252524,0.5050505,33840,,725392,825156,258772,566384,147456
0.25252524,0.25252524,33840,,725516,825032,258648,566384,147456
0.7444169,0.7444169,33840,,725516,825032,258648,566384,147456
0.0,0.0,33840,,725640,824908,258648,566384,147456
1.7632241,1.0075567,33840,,725524,825024,258648,566376,147456
0.25316456,0.25316456,33840,,725392,825156,258772,566384,147456
0.0,0.5012531,33840,,725392,825156,258772,566384,147456
1.0,0.25,33840,,725392,825156,258772,566384,147456
0.50377834,0.50377834,33840,,724292,826256,259872,566384,147456
0.5050505,0.25252524,33840,,724276,826272,259888,566384,147456
