SeraphimDroid Record,Starting date and time:,2019-07-07-14-19-50,Read interval (ms):,1000,MemTotal (kB),1550548
Total CPU usage (%),SeraphimDroid (Pid 2153) CPU usage (%),SeraphimDroid Memory (kB),,Memory used (kB),Memory available (MemFree+Cached) (kB),MemFree (kB),Cached (kB),Threshold (kB)
5.820106,0.52910054,8068,,986888,563660,334636,229148,147456
9.139785,0.53763443,8068,,985876,564672,335380,229292,147456
23.387096,0.53763443,8068,,986396,564152,341984,222216,147456
15.447154,0.5420054,8068,,969204,581344,356720,224624,147456
29.427794,4.904632,8068,,952964,597584,370204,227380,147456
13.687151,0.83798885,8068,,953040,597508,370964,226668,147456
11.111111,0.5555556,8068,,926056,624492,396808,227684,147456
13.01939,1.9390582,8068,,925484,625064,397092,227972,147456
4.032258,0.8064516,8068,,925552,624996,396240,228756,147456
6.0439563,0.5494506,8068,,922328,628220,399464,228756,147456
11.780822,0.5479452,8068,,922452,628096,399340,228756,147456
8.310249,0.27700832,8068,,922448,628100,399340,228760,147456
13.186813,0.2747253,8068,,922428,628120,398472,229648,147456
15.186247,0.5730659,8068,,922036,628512,397184,231328,147456
20.277779,3.0555556,8068,,925260,625288,392380,232908,147456
19.78022,4.945055,8068,,919692,630856,396704,234152,147456
6.2330623,3.2520325,8068,,919740,630808,396108,234700,147456
10.614525,6.703911,8068,,921028,629520,387552,242092,147456
7.3369565,1.9021739,8068,,920500,630048,387676,242372,147456
31.491713,24.86188,8068,,925520,625028,328512,296516,147456
15.616438,14.246575,8068,,925668,624880,340020,284860,147456
27.882038,25.737265,8068,,925520,625028,344048,280980,147456
21.081081,20.81081,8068,,925544,625004,344992,280012,147456
29.781422,31.147541,8068,,924408,626140,342692,283496,147456
31.481482,29.36508,8068,,923604,626944,342448,284496,147456
52.727272,29.87013,8068,,925520,625028,343360,281668,147456
38.44156,35.844154,8068,,924744,625804,335920,289884,147456
45.62334,43.236073,8068,,925844,624704,336724,287980,147456
38.010204,32.39796,8068,,925848,624700,336688,288012,147456
22.135416,14.84375,8068,,927328,623220,342112,281108,147456
7.8378377,4.864865,8068,,923348,627200,346352,280848,147456
15.649867,3.183024,8068,,923200,627348,346304,281044,147456
13.243243,7.8378377,8068,,930980,619568,330620,288948,147456
5.8333335,3.6111112,8068,,931688,618860,325784,293076,147456
4.1436462,3.5911603,8068,,931488,619060,326028,293032,147456
9.782609,3.8043478,8068,,932032,618516,325484,293032,147456
23.11828,4.3010755,8068,,932540,618008,326320,291688,147456
2.997275,2.7247956,8068,,932624,617924,326228,291696,147456
4.0540543,3.5135136,8068,,932432,618116,326400,291716,147456
1.6216216,2.162162,8068,,932556,617992,326276,291716,147456
2.425876,2.1563342,8068,,932164,618384,326668,291716,147456
3.504043,2.695418,8068,,932200,618348,326648,291700,147456
3.8251367,3.8251367,8068,,932184,618364,326648,291716,147456
6.1007957,2.122016,8068,,932348,618200,326476,291724,147456
3.475936,1.8716577,8068,,932300,618248,326524,291724,147456
4.0871935,3.5422344,8068,,932548,618000,326276,291724,147456
20.775623,4.432133,8068,,934036,616512,327392,289120,147456
4.0540543,2.4324324,8068,,934376,616172,327584,288588,147456
3.4574468,2.393617,8068,,934372,616176,327584,288592,147456
2.9649596,2.425876,8068,,934372,616176,327584,288592,147456
2.695418,2.1563342,8068,,934316,616232,327640,288592,147456
5.23416,3.8567493,8068,,934216,616332,327740,288592,147456
4.3360434,3.5230353,8068,,934200,616348,327756,288592,147456
5.121294,2.1563342,8068,,934192,616356,327764,288592,147456
3.7433155,1.8716577,8068,,934200,616348,327756,288592,147456
3.4852548,2.4128687,8068,,934192,616356,327764,288592,147456
17.711172,4.0871935,8068,,937120,613428,328276,285152,147456
37.53425,8.219178,8068,,936796,613752,328600,285152,147456
4.607046,3.2520325,8068,,936668,613880,328632,285248,147456
7.8590784,5.6910567,8068,,936724,613824,328576,285248,147456
3.7735848,2.1563342,8068,,935844,614704,329452,285252,147456
6.9705095,2.4128687,8068,,940584,609964,326456,283508,147456
4.644809,2.7322404,8068,,940668,609880,326400,283480,147456
5.026455,2.3809524,8068,,940660,609888,326400,283488,147456
2.9411764,2.1390374,8068,,940560,609988,326500,283488,147456
2.173913,2.4456522,8068,,940584,609964,326476,283488,147456
3.2085562,2.4064171,8068,,940660,609888,326524,283488,147456
21.613832,3.170029,8068,,939916,610632,327700,282932,147456
14.325068,2.2038567,8068,,939864,610684,327768,282916,147456
14.166667,0.2777778,8068,,939856,610692,327768,282924,147456
7.563025,0.5602241,8068,,939532,611016,327944,283072,147456
1.9230769,1.0989012,8068,,939432,611116,327892,283224,147456
15.846994,0.5464481,8068,,945160,605388,324108,281280,147456
6.629834,0.8287293,8068,,945188,605360,316364,288996,147456
7.202216,0.83102494,8068,,945552,604996,316000,288996,147456
23.433243,0.5449591,8068,,946612,603936,311268,292668,147456
11.60221,0.8287293,8068,,945908,604640,312832,291808,147456
1.0471205,0.5235602,8068,,946196,604352,312676,291676,147456
22.520107,4.289544,8068,,948860,601688,311912,289776,147456
1.5665796,0.5221932,8068,,948932,601616,311932,289684,147456
1.0443864,0.2610966,8068,,948808,601740,312056,289684,147456
0.5249344,0.5249344,8068,,948808,601740,312056,289684,147456
0.2624672,0.5249344,8068,,948808,601740,312056,289684,147456
0.78740156,0.2624672,8068,,948180,602368,312684,289684,147456
0.25974026,0.5194805,8068,,948192,602356,312676,289680,147456
1.0471205,0.5235602,8068,,948184,602364,312676,289688,147456
0.5263158,0.5263158,8068,,948184,602364,312676,289688,147456
1.5345268,0.25575447,8068,,948168,602380,312676,289704,147456
5.141388,1.285347,8068,,948064,602484,312780,289704,147456
18.716578,2.673797,8068,,942156,608392,318700,289692,147456
0.25974026,0.25974026,8068,,942212,608336,318628,289708,147456
2.4128687,0.8042895,8068,,942352,608196,318504,289692,147456
1.055409,0.5277045,8068,,942336,608212,318504,289708,147456
0.52910054,0.26455027,8068,,941536,609012,319304,289708,147456
2.3809524,0.52910054,8068,,939508,611040,321332,289708,147456
0.5221932,0.5221932,8068,,939492,611056,321348,289708,147456
0.7853403,0.5235602,8068,,939616,610932,321348,289708,147456
1.856764,0.530504,8068,,939616,610932,321224,289708,147456
1.2658228,0.25316456,8068,,939612,610936,321224,289712,147456
19.618528,4.6321526,8068,,941124,609424,319712,289712,147456
2.8132992,0.51150894,8068,,941252,609296,319588,289708,147456
0.7653061,0.25510204,8068,,941224,609324,319612,289712,147456
2.3195877,0.5154639,8068,,941224,609324,319612,289712,147456
0.265252,0.265252,8068,,941224,609324,319612,289712,147456
0.795756,0.795756,8068,,940324,610224,320512,289712,147456
1.0666667,0.53333336,8068,,940056,610492,318124,292368,147456
0.7894737,0.5263158,8068,,940060,610488,318116,292372,147456
2.0997376,0.5249344,8068,,940060,610488,318116,292372,147456
0.7915567,0.5277045,8068,,940184,610364,317992,292372,147456
1.0416666,0.5208333,8068,,940180,610368,317992,292376,147456
19.834711,3.581267,8068,,941160,609388,316876,292512,147456
1.5789474,0.5263158,8068,,941176,609372,316868,292504,147456
1.8181819,0.5194805,8068,,941176,609372,316868,292504,147456
1.305483,0.5221932,8068,,941176,609372,316868,292504,147456
0.52910054,0.26455027,8068,,941176,609372,316868,292504,147456
5.8510637,0.5319149,8068,,942680,607868,315380,292488,147456
12.368421,0.5263158,8068,,943432,607116,319124,287992,147456
4.4502616,0.5235602,8068,,943648,606900,318824,288076,147456
1.3404826,0.8042895,8068,,942760,607788,319712,288076,147456
0.26595744,0.5319149,8068,,942752,607796,319720,288076,147456
16.076294,4.359673,8068,,941896,608652,320576,288076,147456
11.2,1.3333334,8068,,947856,602692,317236,285456,147456
1.8469657,0.7915567,8068,,947928,602620,317116,285504,147456
0.53333336,0.8,8068,,947928,602620,317116,285504,147456
1.5789474,0.5263158,8068,,947928,602620,317116,285504,147456
1.5831134,0.7915567,8068,,947628,602920,317416,285504,147456
0.5319149,0.5319149,8068,,947680,602868,317364,285504,147456
0.795756,0.795756,8068,,947812,602736,317240,285496,147456
2.0833333,0.5208333,8068,,947804,602744,317240,285504,147456
2.0833333,0.78125,8068,,947804,602744,317240,285504,147456
1.856764,0.795756,8068,,947804,602744,317240,285504,147456
21.467392,3.2608695,8068,,948180,602368,316724,285644,147456
1.344086,0.53763443,8068,,948180,602368,316744,285624,147456
2.110818,0.7915567,8068,,948180,602368,316744,285624,147456
0.8,0.8,8068,,948300,602248,316620,285628,147456
1.5463917,0.5154639,8068,,948300,602248,316620,285628,147456
2.3498695,0.5221932,8068,,947060,603488,317860,285628,147456
1.3157895,0.7894737,8068,,947192,603356,317736,285620,147456
2.110818,0.7915567,8068,,947184,603364,317736,285628,147456
2.122016,0.530504,8068,,947184,603364,317736,285628,147456
1.0443864,0.5221932,8068,,947184,603364,317736,285628,147456
12.80654,3.5422344,8068,,948472,602076,316448,285628,147456
8.510638,1.3297873,8068,,949276,601272,317676,283596,147456
0.0,0.5263158,8068,,949320,601228,317736,283492,147456
0.0,0.52910054,8068,,949320,601228,317736,283492,147456
1.5625,0.78125,8068,,949440,601108,317612,283496,147456
1.856764,0.795756,8068,,947432,603116,319620,283496,147456
1.5544041,0.77720207,8068,,947496,603052,319564,283488,147456
2.0618556,0.5154639,8068,,947488,603060,319564,283496,147456
2.0887728,0.5221932,8068,,947488,603060,319564,283496,147456
2.0997376,0.78740156,8068,,947488,603060,319564,283496,147456
2.1390374,0.80213904,8068,,947464,603084,319588,283496,147456
20.775623,4.98615,8068,,949244,601304,317812,283492,147456
1.3297873,0.79787236,8068,,949216,601332,317836,283496,147456
3.7037036,0.52910054,8068,,949224,601324,317828,283496,147456
1.2953368,0.77720207,8068,,949216,601332,317836,283496,147456
0.53333336,0.53333336,8068,,949216,601332,317836,283496,147456
1.8229166,0.78125,8068,,948240,602308,318660,283648,147456
1.0526316,0.5263158,8068,,948208,602340,318704,283636,147456
2.3316061,0.77720207,8068,,948208,602340,318704,283636,147456
1.0471205,0.5235602,8068,,948332,602216,318580,283636,147456
1.8421053,1.0526316,8068,,948332,602216,318580,283636,147456
12.668464,2.425876,8068,,943396,607152,323516,283636,147456
8.918919,1.6216216,8068,,943376,607172,323540,283632,147456
0.795756,0.795756,8068,,943372,607176,323540,283636,147456
2.356021,0.7853403,8068,,943496,607052,323416,283636,147456
2.617801,0.5235602,8068,,943496,607052,323416,283636,147456
0.26455027,0.52910054,8068,,940644,609904,326268,283636,147456
1.5665796,0.7832898,8068,,940552,609996,326368,283628,147456
1.3192612,0.7915567,8068,,940640,609908,326268,283640,147456
0.26455027,0.52910054,8068,,940640,609908,326268,283640,147456
2.122016,0.795756,8068,,940764,609784,326144,283640,147456
0.795756,0.530504,8068,,940764,609784,326144,283640,147456
19.444445,4.4444447,8068,,941880,608668,325028,283640,147456
1.5789474,0.7894737,8068,,941880,608668,325028,283640,147456
12.398922,0.53908354,8068,,944460,606088,319700,286388,147456
0.7832898,0.5221932,8068,,944500,606048,319688,286360,147456
1.0526316,0.5263158,8068,,944500,606048,319688,286360,147456
1.5873016,1.0582011,8068,,943508,607040,320680,286360,147456
2.0887728,0.7832898,8068,,943508,607040,320680,286360,147456
0.8,0.53333336,8068,,943500,607048,320688,286360,147456
5.3619304,0.8042895,8068,,950032,600516,316008,284508,147456
2.094241,0.7853403,8068,,950020,600528,316008,284520,147456
10.354223,2.1798365,8068,,950028,600520,315812,284708,147456
12.368421,1.5789474,8068,,950328,600220,315512,284708,147456
1.8229166,0.78125,8068,,950452,600096,315388,284708,147456
1.0498688,0.5249344,8068,,947352,603196,318488,284708,147456
1.5748031,0.78740156,8068,,947352,603196,318488,284708,147456
1.0498688,0.5249344,8068,,947352,603196,318488,284708,147456
2.3255813,0.7751938,8068,,947352,603196,318488,284708,147456
0.2631579,0.5263158,8068,,947352,603196,318488,284708,147456
2.887139,1.0498688,8068,,947352,603196,318488,284708,147456
1.32626,0.795756,8068,,947352,603196,318488,284708,147456
2.3498695,1.0443864,8068,,947348,603200,318488,284712,147456
20.670391,4.4692736,8068,,949336,601212,316504,284708,147456
1.3192612,0.7915567,8068,,949332,601216,316504,284712,147456
1.8716577,0.80213904,8068,,949332,601216,316504,284712,147456
0.8,0.8,8068,,949332,601216,316504,284712,147456
1.3192612,0.5277045,8068,,949332,601216,316504,284712,147456
1.8518518,0.7936508,8068,,946984,603564,318860,284704,147456
1.3227513,0.52910054,8068,,947100,603448,318736,284712,147456
2.631579,0.5263158,8068,,946924,603624,318912,284712,147456
2.3316061,1.0362694,8068,,946976,603572,318860,284712,147456
1.0582011,0.52910054,8068,,946976,603572,318860,284712,147456
5.7894735,1.5789474,8068,,947968,602580,317992,284712,147456
14.784946,2.419355,8068,,948712,601836,317124,284712,147456
0.7712082,0.5141388,8068,,948408,602140,317424,284716,147456
0.25773194,0.25773194,8068,,948460,602088,317372,284716,147456
1.0471205,0.5235602,8068,,948460,602088,317372,284716,147456
0.7915567,0.5277045,8068,,947684,602864,317748,284716,147456
1.8617021,0.79787236,8068,,947468,603080,318364,284716,147456
2.9177718,0.795756,8068,,947716,602832,318116,284716,147456
1.055409,0.5277045,8068,,947716,602832,318116,284716,147456
1.5665796,0.7832898,8068,,947716,602832,318116,284716,147456
3.713528,0.530504,8068,,947644,602904,318116,284788,147456
22.281168,4.509284,8068,,948900,601648,316876,284772,147456
1.8372704,0.78740156,8068,,948880,601668,316876,284792,147456
0.78740156,0.5249344,8068,,948880,601668,316876,284792,147456
0.26737967,0.53475934,8068,,948880,601668,316876,284792,147456
1.3089005,0.7853403,8068,,948676,601872,317124,284796,147456
1.8469657,0.5277045,8068,,947396,603152,318364,284788,147456
0.7915567,0.7915567,8068,,947388,603160,318364,284796,147456
1.312336,0.5249344,8068,,947388,603160,318364,284796,147456
1.0638298,0.5319149,8068,,947372,603176,318364,284812,147456
1.0443864,0.7832898,8068,,947372,603176,318364,284812,147456
2.688172,1.6129032,8068,,947916,602632,317820,284812,147456
16.574585,2.2099447,8068,,942908,607640,322828,284812,147456
1.061008,0.795756,8068,,942908,607640,322828,284812,147456
0.795756,1.061008,8068,,942908,607640,322828,284812,147456
1.061008,0.530504,8068,,942908,607640,322828,284812,147456
1.856764,0.795756,8068,,942328,608220,323404,284816,147456
1.591512,0.795756,8068,,940332,610216,325408,284808,147456
1.0526316,0.5263158,8068,,940424,610124,325308,284816,147456
1.5706806,0.7853403,8068,,940424,610124,325308,284816,147456
1.3227513,0.7936508,8068,,940548,610000,325184,284816,147456
12.096774,0.8064516,8068,,942280,608268,323452,284816,147456
26.06383,4.787234,8068,,942324,608224,323408,284816,147456
4.9095607,1.0335917,8068,,942400,608148,323332,284816,147456
0.5089058,0.2544529,8068,,942400,608148,323332,284816,147456
0.0,0.25510204,8068,,942400,608148,323332,284816,147456
0.77319586,0.5154639,8068,,940692,609856,324944,284912,147456
3.359173,0.5167959,8068,,945080,605468,321844,283624,147456
1.8229166,0.5208333,8068,,945200,605348,321720,283628,147456
1.0498688,0.78740156,8068,,945200,605348,321720,283628,147456
0.78740156,0.5249344,8068,,945200,605348,321720,283628,147456
1.5665796,0.5221932,8068,,945200,605348,321720,283628,147456
2.0887728,0.5221932,8068,,945200,605348,321720,283628,147456
22.04301,4.3010755,8068,,945456,605092,321472,283620,147456
1.8469657,0.7915567,8068,,945448,605100,321472,283628,147456
1.8276763,0.5221932,8068,,945448,605100,321472,283628,147456
2.3746703,0.7915567,8068,,945448,605100,321472,283628,147456
2.0833333,0.78125,8068,,945448,605100,321472,283628,147456
0.8,0.53333336,8068,,945324,605224,321596,283628,147456
0.5208333,0.5208333,8068,,945332,605216,321596,283620,147456
0.78740156,0.5249344,8068,,945320,605228,321596,283632,147456
1.5665796,0.5221932,8068,,945320,605228,321596,283632,147456
1.5748031,0.5249344,8068,,945320,605228,321596,283632,147456
15.363881,2.425876,8068,,946088,604460,320828,283632,147456
8.5561495,1.3368984,8068,,946196,604352,320720,283632,147456
0.5221932,0.7832898,8068,,946196,604352,320720,283632,147456
1.8421053,0.5263158,8068,,946196,604352,320720,283632,147456
0.2617801,0.5235602,8068,,946196,604352,320720,283632,147456
1.061008,0.530504,8068,,944520,606028,322396,283632,147456
0.78740156,0.5249344,8068,,944592,605956,322332,283624,147456
0.7832898,0.7832898,8068,,944584,605964,322332,283632,147456
1.5584415,0.5194805,8068,,944708,605840,322208,283632,147456
1.7766497,0.5076142,8068,,944708,605840,322208,283632,147456
1.3192612,0.7915567,8068,,944704,605844,322208,283636,147456
22.64151,4.58221,8068,,946596,603952,320176,283776,147456
2.368421,0.7894737,8068,,946712,603836,320100,283736,147456
1.608579,0.8042895,8068,,946712,603836,320100,283736,147456
3.4120734,0.78740156,8068,,946836,603712,319976,283736,147456
1.8666667,0.8,8068,,946836,603712,319976,283736,147456
1.856764,0.795756,8068,,944276,606272,322536,283736,147456
2.673797,0.53475934,8068,,944232,606316,322580,283736,147456
1.0638298,0.79787236,8068,,944232,606316,322580,283736,147456
1.6,1.0666667,8068,,944360,606188,322456,283732,147456
1.8276763,0.7832898,8068,,944356,606192,322456,283736,147456
9.782609,2.4456522,8068,,946340,604208,320472,283736,147456
8.672087,1.6260163,8068,,946708,603840,320100,283740,147456
2.0997376,0.5249344,8068,,946832,603716,319976,283740,147456
1.0526316,0.7894737,8068,,946832,603716,319976,283740,147456
1.0526316,0.5263158,8068,,946832,603716,319976,283740,147456
1.5748031,0.78740156,8068,,946556,603992,320252,283740,147456
1.5831134,0.7915567,8068,,946712,603836,320100,283736,147456
0.7894737,0.7894737,8068,,946708,603840,320100,283740,147456
1.0638298,0.5319149,8068,,946832,603716,320100,283740,147456
1.5748031,0.78740156,8068,,946832,603716,319976,283740,147456
1.0666667,0.8,8068,,946832,603716,319976,283740,147456
19.337017,4.4198895,8068,,946988,603560,319828,283732,147456
2.1276596,1.0638298,8068,,946956,603592,319852,283740,147456
0.53908354,0.53908354,8068,,946956,603592,319852,283740,147456
2.368421,1.0526316,8068,,946952,603596,319852,283744,147456
1.856764,0.530504,8068,,946952,603596,319852,283744,147456
2.368421,0.7894737,8068,,945440,605108,321372,283736,147456
13.6,1.0666667,8068,,948732,601816,320924,280892,147456
2.0356233,0.5089058,8068,,948728,601820,320968,280852,147456
1.0695187,0.80213904,8068,,948728,601820,320968,280852,147456
1.591512,0.795756,8068,,948728,601820,320968,280852,147456
11.382113,2.4390244,8068,,943592,606956,326104,280852,147456
15.598886,2.2284122,8068,,948232,602316,321472,280844,147456
3.116883,1.038961,8068,,948108,602440,321588,280852,147456
1.0498688,0.5249344,8068,,948108,602440,321588,280852,147456
1.312336,0.78740156,8068,,948104,602444,321588,280856,147456
1.8324608,0.5235602,8068,,946704,603844,322988,280856,147456
0.53475934,0.80213904,8068,,946740,603808,322952,280856,147456
2.3316061,0.77720207,8068,,946748,603800,322952,280848,147456
2.1052632,0.7894737,8068,,946740,603808,322952,280856,147456
2.3809524,0.7936508,8068,,946740,603808,322952,280856,147456
0.27027026,0.8108108,8068,,946740,603808,322952,280856,147456
21.5847,4.644809,8068,,947088,603460,322612,280848,147456
1.8518518,0.7936508,8068,,946912,603636,322704,280932,147456
1.0498688,0.78740156,8068,,946912,603636,322704,280932,147456
1.5665796,0.5221932,8068,,946912,603636,322704,280932,147456
0.7936508,0.52910054,8068,,946912,603636,322704,280932,147456
3.183024,0.795756,8068,,946420,604128,323204,280924,147456
1.3227513,0.7936508,8068,,946412,604136,323200,280936,147456
2.393617,0.79787236,8068,,946412,604136,323200,280936,147456
1.5873016,0.7936508,8068,,946412,604136,323200,280936,147456
1.3227513,0.7936508,8068,,946412,604136,323200,280936,147456
3.4946237,1.6129032,8068,,946536,604012,323076,280936,147456
19.293478,3.5326087,8068,,946816,603732,322804,280928,147456
1.8276763,0.5221932,8068,,946784,603764,322828,280936,147456
1.3192612,0.7915567,8068,,946784,603764,322828,280936,147456
1.8421053,0.7894737,8068,,946784,603764,322828,280936,147456
1.8181819,0.77922076,8068,,946784,603764,322828,280936,147456
1.312336,0.78740156,8068,,946484,604064,323128,280936,147456
0.80213904,0.80213904,8068,,946420,604128,323200,280928,147456
3.4574468,0.79787236,8068,,946656,603892,322952,280940,147456
0.78740156,0.78740156,8068,,946780,603768,322828,280940,147456
2.910053,1.3227513,8068,,946780,603768,322828,280940,147456
24.043716,3.2786884,8068,,947408,603140,322208,280940,147456
1.2919897,0.5167959,8068,,947400,603148,322208,280940,147456
1.8421053,0.2631579,8068,,945548,605000,324060,280940,147456
1.0443864,0.7832898,8068,,945540,605008,324068,280940,147456
1.5584415,0.5194805,8068,,945540,605008,324068,280940,147456
0.5208333,0.5208333,8068,,945540,605008,324068,280940,147456
0.7894737,0.5263158,8068,,945544,605004,324068,280936,147456
0.265252,0.795756,8068,,945540,605008,324068,280940,147456
2.8205128,0.7692308,8068,,945540,605008,324068,280940,147456
1.5424165,0.2570694,8068,,945536,605012,324068,280944,147456
1.8041238,0.5154639,8068,,945536,605012,324068,280944,147456
25.207756,4.98615,8068,,947776,602772,321836,280936,147456
1.2820513,0.51282054,8068,,947768,602780,321836,280944,147456
0.77720207,0.5181347,8068,,947768,602780,321836,280944,147456
1.2690356,0.5076142,8068,,947768,602780,321836,280944,147456
0.25773194,0.0,8068,,947768,602780,321836,280944,147456
0.0,0.5208333,8068,,945828,604720,323776,280944,147456
1.2953368,0.5181347,8068,,945916,604632,323696,280936,147456
1.2886598,0.5154639,8068,,946032,604516,323696,280944,147456
1.3020834,0.5208333,8068,,946032,604516,323572,280944,147456
0.5249344,0.5249344,8068,,946032,604516,323572,280944,147456
12.834225,2.4064171,8068,,947144,603404,322456,280948,147456
9.549071,1.591512,8068,,947028,603520,322580,280940,147456
4.1450777,0.77720207,8068,,947152,603396,320968,282428,147456
23.243244,0.0,8068,,951192,599356,322120,277236,147456
0.0,0.5263158,8068,,951152,599396,322208,277188,147456
5.540897,0.5277045,8068,,949624,600924,323736,277188,147456
1.5584415,1.038961,8068,,949524,601024,323820,277204,147456
0.26041666,0.26041666,8068,,949648,600900,323696,277204,147456
1.8276763,0.5221932,8068,,949276,601272,324072,277200,147456
1.5748031,0.5249344,8068,,949152,601396,324192,277204,147456
1.5584415,0.77922076,8068,,949152,601396,324192,277204,147456
21.666666,4.7222223,8068,,943732,606816,329624,277192,147456
1.0582011,0.7936508,8068,,943568,606980,329772,277208,147456
1.0443864,0.5221932,8068,,943600,606948,329772,277176,147456
1.0335917,0.5167959,8068,,943600,606948,329772,277176,147456
0.7751938,0.5167959,8068,,943600,606948,329772,277176,147456
0.7853403,0.5235602,8068,,941112,609436,332268,277168,147456
0.78125,0.78125,8068,,941120,609428,332252,277176,147456
1.312336,0.5249344,8068,,941120,609428,332252,277176,147456
0.78740156,0.5249344,8068,,941120,609428,332252,277176,147456
0.80213904,0.80213904,8068,,941120,609428,332252,277176,147456
8.488064,1.856764,8068,,941392,609156,331980,277176,147456
19.02174,2.4456522,8068,,941508,609040,331880,277160,147456
2.9023747,0.7915567,8068,,941628,608920,331756,277164,147456
0.8,0.53333336,8068,,941544,609004,330888,278116,147456
1.856764,0.795756,8068,,941560,608988,330888,278100,147456
1.305483,0.5221932,8068,,941560,608988,330888,278100,147456
1.856764,0.795756,8068,,941808,608740,330640,278100,147456
0.79787236,0.5319149,8068,,941808,608740,330640,278100,147456
0.26737967,0.80213904,8068,,941064,609484,331384,278100,147456
1.061008,0.795756,8068,,941064,609484,331384,278100,147456
0.5249344,0.5249344,8068,,941064,609484,331384,278100,147456
18.90411,4.109589,8068,,941436,609112,331012,278100,147456
4.9479165,1.0416666,8068,,941692,608856,330764,278092,147456
1.2953368,0.5181347,8068,,941684,608864,330764,278100,147456
1.5665796,0.5221932,8068,,941684,608864,330764,278100,147456
1.3020834,0.5208333,8068,,941684,608864,330764,278100,147456
1.061008,0.795756,8068,,940960,609588,331484,278104,147456
3.9893618,1.0638298,8068,,941068,609480,331384,278096,147456
1.6129032,0.53763443,8068,,941060,609488,331384,278104,147456
2.1052632,0.7894737,8068,,941060,609488,331384,278104,147456
2.393617,0.79787236,8068,,941060,609488,331384,278104,147456
2.094241,0.7853403,8068,,941060,609488,331384,278104,147456
22.160666,3.601108,8068,,941536,609012,330916,278096,147456
0.78740156,0.5249344,8068,,941456,609092,330988,278104,147456
1.3157895,0.5263158,8068,,941432,609116,331012,278104,147456
1.3020834,0.78125,8068,,941556,608992,330888,278104,147456
1.3192612,0.5277045,8068,,941556,608992,330888,278104,147456
1.8469657,1.055409,8068,,939076,611472,333364,278104,147456
1.8469657,0.7915567,8068,,939096,611452,333344,278108,147456
1.3020834,0.5208333,8068,,939196,611352,333368,278108,147456
1.0638298,0.79787236,8068,,939196,611352,333244,278108,147456
2.1052632,0.5263158,8068,,939196,611352,333244,278108,147456
15.135135,4.0540543,8068,,941552,608996,330888,278108,147456
8.465609,1.3227513,8068,,941676,608872,330764,278108,147456
0.79787236,0.79787236,8068,,941676,608872,330764,278108,147456
0.80213904,0.80213904,8068,,941676,608872,330764,278108,147456
1.3192612,0.7915567,8068,,941676,608872,330764,278108,147456
1.344086,0.8064516,8068,,939196,611352,333244,278108,147456
1.0582011,0.7936508,8068,,939324,611224,333120,278104,147456
0.795756,0.530504,8068,,939316,611232,333120,278112,147456
1.0471205,0.7853403,8068,,939316,611232,333120,278112,147456
10.55409,1.055409,8068,,941348,609200,330784,278216,147456
4.736842,1.0526316,8068,,941452,609096,330880,278196,147456
23.351648,4.3956046,8068,,943064,607484,329276,278208,147456
0.53475934,0.80213904,8068,,943064,607484,329276,278208,147456
3.116883,1.038961,8068,,943188,607360,329152,278208,147456
1.6,0.8,8068,,941388,609160,330952,278208,147456
2.9649596,0.53908354,8068,,947652,602896,324688,278208,147456
2.6595745,1.0638298,8068,,946296,604252,326052,278200,147456
0.26737967,0.53475934,8068,,946412,604136,325928,278208,147456
1.3297873,0.79787236,8068,,946412,604136,325928,278208,147456
1.8469657,0.7915567,8068,,946412,604136,325928,278208,147456
1.8617021,0.79787236,8068,,946532,604016,325804,278212,147456
10.958904,2.1917808,8068,,941596,608952,330740,278212,147456
9.090909,1.6042781,8068,,941424,609124,330888,278236,147456
1.8518518,0.7936508,8068,,941424,609124,330888,278236,147456
1.3368984,0.80213904,8068,,941424,609124,330888,278236,147456
1.591512,0.795756,8068,,941424,609124,330888,278236,147456
1.591512,0.795756,8068,,939068,611480,333244,278236,147456
1.8617021,0.79787236,8068,,939068,611480,333244,278236,147456
1.8617021,0.79787236,8068,,939192,611356,333120,278236,147456
2.3622048,0.5249344,8068,,939192,611356,333120,278236,147456
2.1333334,0.8,8068,,939192,611356,333120,278236,147456
2.3872678,0.795756,8068,,939192,611356,333120,278236,147456
22.606382,4.255319,8068,,940360,610188,331880,278308,147456
2.1052632,0.7894737,8068,,940360,610188,331880,278308,147456
1.0695187,0.80213904,8068,,940484,610064,331756,278308,147456
1.6129032,0.8064516,8068,,940484,610064,331756,278308,147456
2.094241,1.0471205,8068,,940484,610064,331756,278308,147456
1.8867924,0.80862534,8068,,939748,610800,332500,278300,147456
0.79787236,0.5319149,8068,,939740,610808,332500,278308,147456
1.0666667,1.0666667,8068,,939740,610808,332500,278308,147456
2.356021,0.5235602,8068,,939864,610684,332376,278308,147456
0.26666668,0.8,8068,,939864,610684,332376,278308,147456
11.413043,2.4456522,8068,,940336,610212,331756,278456,147456
9.51087,1.6304348,8068,,940612,609936,331508,278428,147456
0.5154639,0.5154639,8068,,940608,609940,331508,278432,147456
4.188482,0.7853403,8068,,940740,609808,331376,278432,147456
1.8666667,1.0666667,8068,,940732,609816,331384,278432,147456
1.3404826,0.536193,8068,,940632,609916,331484,278432,147456
3.9787798,0.795756,8068,,940608,609940,331508,278432,147456
1.8229166,0.78125,8068,,940608,609940,331508,278432,147456
3.9267015,0.5235602,8068,,946812,603736,325308,278428,147456
