SeraphimDroid Record,Starting date and time:,2019-07-06-19-03-13,Read interval (ms):,1000,MemTotal (kB),1550548
Total CPU usage (%),SeraphimDroid (Pid 11879) CPU usage (%),SeraphimDroid Memory (kB),,Memory used (kB),Memory available (MemFree+Cached) (kB),MemFree (kB),Cached (kB),Threshold (kB)
5.1630435,1.6304348,63256,,788568,761980,361520,400460,147456
2.6595745,1.5957447,63256,,788564,761984,361412,400572,147456
1.7948718,0.7692308,63256,,788564,761984,361412,400572,147456
1.6129032,1.6129032,63256,,788688,761860,361288,400572,147456
1.3550136,1.6260163,63256,,788688,761860,361288,400572,147456
2.6666667,1.8666667,63256,,788688,761860,361288,400572,147456
1.9178082,1.6438357,63256,,788692,761856,361288,400568,147456
1.3513514,1.6216216,63256,,788688,761860,361288,400572,147456
1.6304348,1.6304348,63256,,788688,761860,361288,400572,147456
0.82191783,1.6438357,63256,,788812,761736,361164,400572,147456
2.1798365,1.3623978,63256,,788936,761612,361164,400572,147456
1.6393442,2.4590163,63256,,788564,761984,361412,400572,147456
1.3623978,1.6348774,63256,,788564,761984,361412,400572,147456
3.2520325,1.6260163,63256,,788564,761984,361412,400572,147456
2.7548208,1.9283746,63256,,788812,761736,361164,400572,147456
0.83102494,1.9390582,63256,,787916,762632,361864,400568,147456
1.9178082,1.9178082,63256,,787572,762976,362404,400572,147456
1.9178082,1.369863,63256,,787572,762976,362404,400572,147456
1.6438357,1.369863,63256,,787396,763152,362580,400572,147456
3.475936,1.8716577,63256,,787308,763240,362668,400572,147456
1.6216216,1.6216216,63256,,787208,763340,362768,400572,147456
1.897019,1.6260163,63256,,787176,763372,362800,400572,147456
1.0869565,1.6304348,63256,,787300,763248,362676,400572,147456
2.1798365,2.1798365,63256,,787300,763248,362676,400572,147456
2.162162,1.6216216,63256,,787424,763124,362552,400572,147456
0.8130081,1.3550136,63256,,787424,763124,362552,400572,147456
2.9649596,1.8867924,63256,,787324,763224,362652,400572,147456
1.3661202,1.6393442,63256,,787424,763124,362552,400572,147456
2.1978023,1.9230769,63256,,787424,763124,362552,400572,147456
2.4390244,1.6260163,63256,,787424,763124,362552,400572,147456
3.4946237,1.344086,63256,,787844,762704,362132,400572,147456
1.608579,1.3404826,63256,,788028,762520,362072,400572,147456
2.1680217,1.897019,63256,,788020,762528,361956,400572,147456
1.9125683,1.6393442,63256,,788020,762528,361956,400572,147456
1.1049724,1.6574585,63256,,788020,762528,361956,400572,147456
2.9569893,1.6129032,63256,,788020,762528,361956,400572,147456
2.1857924,1.9125683,63256,,788020,762528,361956,400572,147456
4.0540543,1.081081,63256,,788020,762528,361956,400572,147456
3.4574468,1.8617021,63256,,788144,762404,361832,400572,147456
2.173913,1.6304348,63256,,788144,762404,361832,400572,147456
1.3736264,1.6483517,63256,,788268,762280,361708,400572,147456
15.48913,1.6304348,63256,,790348,760200,359480,400720,147456
0.82417583,1.9230769,63256,,790500,760048,359352,400696,147456
2.1680217,1.3550136,63256,,790500,760048,359352,400696,147456
2.425876,2.1563342,63256,,790500,760048,359352,400696,147456
2.4456522,1.3586956,63256,,790368,760180,359484,400696,147456
2.1333334,1.6,63256,,789480,761068,360372,400696,147456
1.9230769,2.4725275,63256,,788920,761628,360936,400692,147456
2.673797,1.6042781,63256,,788916,761632,360936,400696,147456
2.1563342,1.6172507,63256,,788916,761632,360936,400696,147456
1.6260163,1.6260163,63256,,788916,761632,360936,400696,147456
3.2345014,1.8867924,63256,,788716,761832,361036,400696,147456
2.9810297,1.897019,63256,,787800,762748,362052,400696,147456
0.55401665,1.9390582,63256,,787792,762756,362060,400696,147456
1.6438357,1.9178082,63256,,787792,762756,362060,400696,147456
1.369863,1.6438357,63256,,787916,762632,361936,400696,147456
1.369863,1.6438357,63256,,787916,762632,361936,400696,147456
3.2786884,1.9125683,63256,,788052,762496,361796,400700,147456
2.4657533,1.9178082,63256,,788040,762508,361812,400696,147456
2.4390244,1.6260163,63256,,788040,762508,361812,400696,147456
2.4657533,1.9178082,63256,,788040,762508,361812,400696,147456
1.8372704,1.5748031,63256,,788040,762508,361812,400696,147456
1.3333334,1.0666667,63256,,788040,762508,361812,400696,147456
1.9178082,1.9178082,63256,,788040,762508,361812,400696,147456
1.3513514,1.3513514,63256,,788040,762508,361812,400696,147456
4.0431266,1.8867924,63256,,788040,762508,361812,400696,147456
1.6304348,1.6304348,63256,,788040,762508,361812,400696,147456
3.4210527,1.3157895,63256,,788040,762508,361812,400696,147456
0.82417583,1.6483517,63256,,788164,762384,361688,400696,147456
1.369863,1.9178082,63256,,788164,762384,361688,400696,147456
0.8174387,1.3623978,63256,,788288,762260,361564,400696,147456
2.9569893,1.8817204,63256,,788288,762260,361564,400696,147456
1.0840108,1.3550136,63256,,788396,762152,361440,400712,147456
1.369863,1.369863,63256,,788396,762152,361440,400712,147456
3.7533512,1.608579,63256,,788768,761780,361192,400712,147456
3.2,1.8666667,63256,,788768,761780,361068,400712,147456
1.6393442,1.6393442,63256,,788900,761648,360944,400704,147456
2.1505377,1.6129032,63256,,788892,761656,360944,400712,147456
0.8264463,1.6528926,63256,,789016,761532,360820,400712,147456
1.3586956,1.3586956,63256,,789016,761532,360820,400712,147456
1.9021739,1.9021739,63256,,789140,761408,360696,400712,147456
3.7634408,1.8817204,63256,,789140,761408,360696,400712,147456
1.347709,1.347709,63256,,789264,761284,360572,400712,147456
2.1680217,2.4390244,63256,,788892,761656,360944,400712,147456
1.9178082,1.6438357,63256,,788892,761656,360944,400712,147456
2.9490616,1.608579,63256,,788892,761656,360944,400712,147456
1.3850416,1.6620499,63256,,788892,761656,360944,400712,147456
1.6216216,1.6216216,63256,,787792,762756,362044,400712,147456
3.2085562,1.3368984,63256,,787776,762772,362060,400712,147456
1.3812155,1.6574585,63256,,787776,762772,362060,400712,147456
3.5135136,1.6216216,63256,,787900,762648,361936,400712,147456
2.3746703,1.3192612,63256,,787900,762648,361936,400712,147456
2.4456522,1.6304348,63256,,788024,762524,361812,400712,147456
1.1019284,1.6528926,63256,,788024,762524,361812,400712,147456
1.6304348,1.6304348,63256,,788148,762400,361812,400712,147456
1.1019284,1.6528926,63256,,788148,762400,361688,400712,147456
3.601108,2.2160666,63256,,788164,762384,361672,400712,147456
2.8795812,1.8324608,63256,,788272,762276,361564,400712,147456
1.907357,1.3623978,63256,,788272,762276,361564,400712,147456
0.5494506,1.6483517,63256,,788396,762152,361440,400712,147456
5.8171744,1.9390582,63256,,789636,760912,360324,400712,147456
10.027101,1.897019,63256,,790256,760292,359580,400712,147456
2.4324324,1.8918918,63256,,790256,760292,359580,400712,147456
2.688172,1.8817204,63256,,790256,760292,359580,400712,147456
2.4590163,1.6393442,63256,,790256,760292,359580,400712,147456
2.1917808,1.9178082,63256,,790256,760292,359580,400712,147456
2.4657533,1.6438357,63256,,790256,760292,359580,400712,147456
3.2432432,1.8918918,63256,,790256,760292,359580,400712,147456
1.6393442,1.6393442,63256,,790256,760292,359580,400712,147456
1.6528926,1.9283746,63256,,790256,760292,359580,400712,147456
1.0989012,1.6483517,63256,,790256,760292,359580,400712,147456
2.173913,1.9021739,63256,,790256,760292,359580,400712,147456
2.1798365,1.907357,63256,,790256,760292,359580,400712,147456
1.6574585,1.9337016,63256,,790256,760292,359580,400712,147456
1.9125683,1.6393442,63256,,790380,760168,359456,400712,147456
2.9649596,1.8867924,63256,,790504,760044,359456,400712,147456
2.486188,1.9337016,63256,,790312,760236,359532,400704,147456
3.5135136,1.6216216,63256,,790380,760168,359456,400712,147456
2.9569893,1.6129032,63256,,790380,760168,359456,400712,147456
2.7247956,2.452316,63256,,789760,760788,360076,400712,147456
1.907357,1.907357,63256,,789760,760788,360076,400712,147456
2.3316061,1.2953368,63256,,789760,760788,360076,400712,147456
1.6129032,1.344086,63256,,789764,760784,360076,400708,147456
1.9021739,2.7173913,63256,,789760,760788,360076,400712,147456
1.8918918,1.3513514,63256,,788644,761904,361192,400712,147456
1.907357,1.907357,63256,,788644,761904,361192,400712,147456
2.9333334,1.3333334,63256,,788644,761904,361192,400712,147456
2.1505377,1.6129032,63256,,788892,761656,360944,400712,147456
2.4324324,1.8918918,63256,,788892,761656,360944,400712,147456
1.907357,1.907357,63256,,789016,761532,360820,400712,147456
1.369863,1.6438357,63256,,789016,761532,360820,400712,147456
0.5479452,1.369863,63256,,789140,761408,360820,400712,147456
1.6304348,1.9021739,63256,,789140,761408,360696,400712,147456
1.9178082,1.6438357,63256,,789396,761152,360448,400704,147456
1.3623978,1.6348774,63256,,789396,761152,360440,400712,147456
0.54347825,1.6304348,63256,,789396,761152,360440,400712,147456
3.4852548,1.608579,63256,,789520,761028,360440,400712,147456
2.9729729,1.8918918,63256,,789520,761028,360316,400712,147456
0.8196721,1.6393442,63256,,789644,760904,360316,400712,147456
0.5479452,1.6438357,63256,,789652,760896,360192,400704,147456
1.9125683,1.6393442,63256,,789644,760904,360192,400712,147456
2.1563342,1.8867924,63256,,789768,760780,360068,400712,147456
1.6304348,1.3586956,63256,,789768,760780,360068,400712,147456
1.3661202,1.9125683,63256,,789892,760656,359944,400712,147456
0.5449591,1.3623978,63256,,789892,760656,359944,400712,147456
1.9125683,1.9125683,63256,,789892,760656,359944,400712,147456
2.9411764,1.6042781,63256,,789892,760656,359944,400712,147456
2.4324324,1.6216216,63256,,789892,760656,359944,400712,147456
1.6348774,1.3623978,63256,,789892,760656,359944,400712,147456
2.4390244,2.1680217,63256,,789892,760656,359944,400712,147456
2.7100272,1.3550136,63256,,790420,760128,359416,400712,147456
2.1052632,1.3157895,63256,,790420,760128,359416,400712,147456
1.6348774,1.907357,63256,,790544,760004,359292,400712,147456
1.6129032,1.344086,63256,,790544,760004,359292,400712,147456
1.1049724,1.6574585,63256,,790668,759880,359168,400712,147456
0.83102494,2.2160666,63256,,790420,760128,359416,400712,147456
4.5945945,1.3513514,63256,,790544,760004,359292,400712,147456
2.4390244,1.6260163,63256,,790544,760004,359292,400712,147456
3.4852548,1.8766756,63256,,790544,760004,359292,400712,147456
1.8817204,1.8817204,63256,,790544,760004,359292,400712,147456
17.983652,2.1798365,63256,,790068,760480,359768,400712,147456
1.3404826,1.3404826,63256,,789924,760624,359912,400712,147456
5.464481,1.6393442,63256,,790808,759740,359028,400712,147456
0.0,0.039184954,63256,,790668,759880,359028,400712,147456
3.6745408,1.0498688,63256,,789552,760996,360284,400712,147456
1.5873016,1.0582011,63256,,789544,761004,360292,400712,147456
1.897019,1.3550136,63256,,789544,761004,360292,400712,147456
2.393617,1.5957447,63256,,789544,761004,360292,400712,147456
3.475936,1.6042781,63256,,789668,760880,360168,400712,147456
1.0869565,1.3586956,63256,,789668,760880,360168,400712,147456
1.0781671,1.6172507,63256,,789668,760880,360168,400712,147456
11.716621,3.5422344,63256,,791220,759328,358616,400712,147456
3.475936,2.4064171,63256,,791220,759328,358616,400712,147456
7.6502733,5.191257,63256,,791468,759080,358368,400712,147456
10.027855,5.849582,63256,,791716,758832,358120,400712,147456
6.705539,4.9562683,63256,,791964,758584,357872,400712,147456
7.3099413,4.0935674,63256,,791396,759152,358344,400708,147456
4.913295,5.202312,63256,,790948,759600,358888,400712,147456
3.8011696,2.9239767,63256,,790916,759632,358920,400712,147456
4.6242776,3.1791906,63256,,790916,759632,358920,400712,147456
6.069364,3.468208,63256,,790916,759632,358920,400712,147456
6.9565215,4.057971,63256,,790916,759632,358920,400712,147456
5.849582,3.8997214,63256,,789428,761120,360408,400712,147456
4.494382,2.52809,63256,,789428,761120,360408,400712,147456
17.404129,2.9498525,63256,,789368,761180,360284,400896,147456
1.7595308,2.9325514,63256,,789368,761180,360284,400896,147456
2.5936599,2.5936599,63256,,789368,761180,360284,400896,147456
8.72093,5.8139534,63256,,789740,760808,359912,400896,147456
8.645534,3.170029,63256,,789988,760560,359664,400896,147456
5.367232,2.8248587,63256,,789988,760560,359664,400896,147456
4.297994,2.8653295,63256,,789988,760560,359664,400896,147456
3.8235295,2.9411764,63256,,789988,760560,359664,400896,147456
2.3188405,2.8985507,63256,,789988,760560,359664,400896,147456
4.2735043,3.7037036,63256,,789988,760560,359664,400896,147456
4.80226,3.1073446,63256,,789988,760560,359664,400896,147456
5.1575933,3.4383955,63256,,789988,760560,359664,400896,147456
3.170029,2.5936599,63256,,789988,760560,359664,400896,147456
1.4792899,3.254438,63256,,789988,760560,359664,400896,147456
3.7249284,2.8653295,63256,,790112,760436,359540,400896,147456
6.5155807,3.3994334,63256,,790112,760436,359540,400896,147456
4.597701,3.4482758,63256,,790236,760312,359416,400896,147456
4.285714,3.4285715,63256,,790236,760312,359416,400896,147456
2.9069767,3.1976745,63256,,790236,760312,359416,400896,147456
4.0462427,3.1791906,63256,,790236,760312,359416,400896,147456
16.285715,3.4285715,63256,,790608,759940,359044,400896,147456
4.571429,3.4285715,63256,,790592,759956,359044,400912,147456
3.7463977,2.5936599,63256,,790592,759956,359044,400912,147456
4.815864,3.3994334,63256,,790592,759956,359044,400912,147456
4.2735043,2.8490028,63256,,790716,759832,358920,400912,147456
3.264095,3.8575668,63256,,789484,761064,360160,400904,147456
10.674157,3.9325843,63256,,789600,760948,360036,400912,147456
5.428571,3.142857,63256,,789600,760948,360036,400912,147456
2.9069767,2.6162791,63256,,789600,760948,360036,400912,147456
3.4383955,3.4383955,63256,,789600,760948,360036,400912,147456
7.580175,6.122449,63256,,789724,760824,359912,400912,147456
6.1583576,3.2258065,63256,,789648,760900,360012,400888,147456
0.09792188,0.043520834,63256,,788392,762156,361252,400904,147456
37.04663,2.0725389,63256,,790928,759620,358204,401416,147456
2.1333334,1.8666667,63256,,790788,759760,358244,401516,147456
2.1680217,2.1680217,63256,,790912,759636,358120,401516,147456
1.1049724,2.486188,63256,,791160,759388,357996,401516,147456
3.7837837,2.4324324,63256,,791408,759140,357624,401516,147456
3.794038,1.897019,63256,,789300,761248,359732,401516,147456
1.6172507,1.347709,63256,,789408,761140,359624,401516,147456
1.9283746,1.6528926,63256,,789308,761240,359724,401516,147456
1.9178082,1.9178082,63256,,789500,761048,359532,401516,147456
4.0871935,2.1798365,63256,,789500,761048,359532,401516,147456
4.6783624,3.2163742,63256,,789500,761048,359532,401516,147456
6.741573,3.3707864,63256,,789500,761048,359532,401516,147456
12.835821,3.5820897,63256,,789508,761040,359524,401516,147456
3.8348083,3.539823,63256,,789500,761048,359532,401516,147456
4.33526,3.1791906,63256,,789500,761048,359532,401516,147456
2.9325514,3.2258065,63256,,789500,761048,359532,401516,147456
2.5936599,2.8818443,63256,,789500,761048,359532,401516,147456
3.988604,3.4188035,63256,,789500,761048,359532,401516,147456
3.7356322,3.1609194,63256,,789500,761048,359532,401516,147456
7.7809796,5.4755044,63256,,789004,761544,360028,401516,147456
2.2988505,3.1609194,63256,,789004,761544,360028,401516,147456
4.0229883,2.8735633,63256,,789004,761544,360028,401516,147456
6.104651,4.360465,63256,,789004,761544,360028,401516,147456
8.913649,3.064067,63256,,789004,761544,360028,401516,147456
17.045454,5.1136365,63256,,787640,762908,361392,401516,147456
6.2322946,3.1161473,63256,,787640,762908,361392,401516,147456
4.0,2.857143,63256,,787640,762908,361392,401516,147456
2.8901734,3.1791906,63256,,787640,762908,361392,401516,147456
3.7356322,2.8735633,63256,,787640,762908,361392,401516,147456
4.297994,3.1518624,63256,,787640,762908,361392,401516,147456
4.297994,3.1518624,63256,,787640,762908,361392,401516,147456
1.7391304,2.8985507,63256,,787640,762908,361392,401516,147456
3.4582133,2.5936599,63256,,787640,762908,361392,401516,147456
4.347826,2.8985507,63256,,787640,762908,361392,401516,147456
2.366864,3.254438,63256,,787648,762900,361384,401516,147456
3.170029,2.8818443,63256,,787640,762908,361392,401516,147456
2.3529413,2.9411764,63256,,787764,762784,361268,401516,147456
3.7572255,2.8901734,63256,,787888,762660,361144,401516,147456
2.8735633,2.8735633,63256,,787888,762660,361144,401516,147456
7.3863635,2.840909,63256,,788012,762536,361020,401516,147456
4.571429,3.4285715,63256,,788012,762536,361020,401516,147456
3.4482758,2.8735633,63256,,788136,762412,360896,401516,147456
3.1976745,2.9069767,63256,,788136,762412,360896,401516,147456
1.7699115,2.9498525,63256,,788136,762412,360896,401516,147456
3.1976745,3.1976745,63256,,788260,762288,360772,401516,147456
3.133903,3.133903,63256,,788384,762164,360772,401516,147456
4.2613635,3.125,63256,,788384,762164,360648,401516,147456
2.6392963,2.9325514,63256,,788384,762164,360648,401516,147456
4.597701,3.4482758,63256,,788384,762164,360648,401516,147456
2.0710058,2.9585798,63256,,788384,762164,360648,401516,147456
9.384164,3.2258065,63256,,788508,762040,360524,401516,147456
10.169492,3.9548023,63256,,788508,762040,360524,401516,147456
0.19702277,0.1313485,63256,,788632,761916,360400,401516,147456
45.066666,3.4666667,63256,,791604,758944,357344,401600,147456
2.739726,2.1917808,63256,,791604,758944,357344,401600,147456
6.371191,3.0470915,63256,,791232,759316,357716,401600,147456
2.7100272,2.4390244,63256,,791356,759192,357592,401600,147456
3.8356164,2.4657533,63256,,791480,759068,357468,401600,147456
3.0219781,1.6483517,63256,,790464,760084,358484,401600,147456
2.144772,1.8766756,63256,,790464,760084,358484,401600,147456
1.6438357,1.369863,63256,,790432,760116,358516,401600,147456
2.695418,1.8867924,63256,,790432,760116,358516,401600,147456
4.1899443,2.5139666,63256,,790588,759960,358360,401600,147456
6.321839,3.7356322,63256,,790588,759960,358360,401600,147456
8.933718,3.4582133,63256,,790588,759960,358360,401600,147456
3.7900875,2.915452,63256,,790588,759960,358360,401600,147456
2.6392963,3.2258065,63256,,790588,759960,358360,401600,147456
5.898876,3.0898876,63256,,790588,759960,358360,401600,147456
3.1791906,2.8901734,63256,,790588,759960,358360,401600,147456
4.571429,2.857143,63256,,790588,759960,358360,401600,147456
4.0114613,3.4383955,63256,,790588,759960,358360,401600,147456
4.7619047,2.8011205,63256,,790588,759960,358360,401600,147456
3.8123167,3.2258065,63256,,790588,759960,358360,401600,147456
3.2258065,3.2258065,63256,,790696,759852,358268,401584,147456
4.927536,2.8985507,63256,,790680,759868,358268,401600,147456
2.2857144,3.142857,63256,,790680,759868,358268,401600,147456
5.172414,5.45977,63256,,790556,759992,358392,401600,147456
3.468208,3.1791906,63256,,790556,759992,358392,401600,147456
5.0704226,3.0985916,63256,,790556,759992,358392,401600,147456
5.730659,3.1518624,63256,,790560,759988,358392,401596,147456
7.7586207,6.8965516,63256,,790556,759992,358392,401600,147456
7.084469,3.5422344,63256,,789192,761356,359756,401600,147456
7.202216,3.0470915,63256,,789192,761356,359756,401600,147456
3.631285,2.2346368,63256,,789192,761356,359756,401600,147456
2.8248587,2.8248587,63256,,789316,761232,359632,401600,147456
4.815864,3.1161473,63256,,789316,761232,359632,401600,147456
4.285714,3.142857,63256,,789316,761232,359632,401600,147456
2.6086957,2.6086957,63256,,789316,761232,359632,401600,147456
4.692082,4.1055717,63256,,789316,761232,359632,401600,147456
4.815864,2.8328612,63256,,789316,761232,359632,401600,147456
4.285714,3.142857,63256,,789316,761232,359632,401600,147456
3.7037036,2.8490028,63256,,789316,761232,359632,401600,147456
4.1055717,3.2258065,63256,,789316,761232,359632,401600,147456
3.4985423,2.915452,63256,,789316,761232,359632,401600,147456
3.7249284,3.4383955,63256,,789316,761232,359632,401600,147456
4.2735043,3.133903,63256,,789316,761232,359632,401600,147456
2.0231214,3.1791906,63256,,789316,761232,359632,401600,147456
3.4482758,2.8735633,63256,,789316,761232,359632,401600,147456
4.8710604,3.7249284,63256,,789316,761232,359632,401600,147456
3.4782608,3.4782608,63256,,789316,761232,359632,401600,147456
5.4755044,3.4582133,63256,,789316,761232,359632,401600,147456
3.4782608,3.1884058,63256,,789440,761108,359508,401600,147456
3.1518624,3.7249284,63256,,789440,761108,359508,401600,147456
3.170029,2.5936599,63256,,789564,760984,359384,401600,147456
3.8235295,3.235294,63256,,789564,760984,359384,401600,147456
5.7377048,100.0,63256,,789688,760860,359260,401600,147456
38.68421,2.8947368,63256,,793456,757092,355560,401532,147456
4.155844,1.5584415,63256,,793156,757392,355792,401600,147456
2.6666667,2.6666667,63256,,793160,757388,355788,401600,147456
3.8071065,2.2842638,63256,,793160,757388,355788,401600,147456
4.324324,1.8918918,63256,,793160,757388,355788,401600,147456
3.9787798,2.122016,63256,,791816,758732,357132,401600,147456
2.1390374,1.3368984,63256,,790864,759684,358092,401592,147456
1.907357,1.6348774,63256,,790788,759760,358160,401600,147456
0.26595744,1.0638298,63256,,790756,759792,358192,401600,147456
4.5945945,2.4324324,63256,,790880,759668,358068,401600,147456
9.009009,4.204204,63256,,790880,759668,358068,401600,147456
4.584527,3.4383955,63256,,791128,759420,357820,401600,147456
4.5584044,2.8490028,63256,,791128,759420,357820,401600,147456
1.734104,2.601156,63256,,791128,759420,357820,401600,147456
2.0231214,3.468208,63256,,791128,759420,357820,401600,147456
3.7463977,2.8818443,63256,,791128,759420,357820,401600,147456
3.4582133,3.170029,63256,,791112,759436,357820,401616,147456
3.488372,3.1976745,63256,,791112,759436,357820,401616,147456
8.187135,4.9707603,63256,,791112,759436,357820,401616,147456
7.4404764,3.8690476,63256,,791112,759436,357820,401616,147456
7.079646,4.424779,63256,,791116,759432,357820,401612,147456
3.7463977,3.4582133,63256,,791236,759312,357696,401616,147456
4.322767,3.170029,63256,,791236,759312,357696,401616,147456
4.0462427,3.468208,63256,,791360,759188,357572,401616,147456
2.3323615,2.915452,63256,,791360,759188,357572,401616,147456
3.125,2.840909,63256,,791484,759064,357448,401616,147456
2.601156,3.7572255,63256,,791484,759064,357448,401616,147456
5.1282053,4.5584044,63256,,791484,759064,357448,401616,147456
3.488372,2.9069767,63256,,791484,759064,357448,401616,147456
4.057971,3.4782608,63256,,791484,759064,357448,401616,147456
2.0648968,3.2448378,63256,,791484,759064,357448,401616,147456
35.042736,3.988604,63256,,791764,758784,357168,401616,147456
54.0,6.285714,63256,,792580,757968,356352,401616,147456
48.82353,9.705882,63256,,792508,758040,356424,401616,147456
27.478754,3.3994334,63256,,792228,758320,356704,401616,147456
5.3824363,3.1161473,63256,,792228,758320,356704,401616,147456
8.587257,3.0470915,63256,,792228,758320,356704,401616,147456
10.724638,3.768116,63256,,792152,758396,356780,401616,147456
4.519774,3.9548023,63256,,792104,758444,356828,401616,147456
6.017192,2.5787966,63256,,791860,758688,357076,401612,147456
3.1884058,3.4782608,63256,,791856,758692,357076,401616,147456
2.5936599,2.8818443,63256,,791980,758568,356952,401616,147456
3.468208,3.468208,63256,,791856,758692,357076,401616,147456
2.586207,2.8735633,63256,,791980,758568,356952,401616,147456
4.6242776,3.7572255,63256,,792104,758444,356828,401616,147456
4.2613635,3.125,63256,,792104,758444,356828,401616,147456
2.631579,3.2163742,63256,,792228,758320,356704,401616,147456
2.0467837,3.2163742,63256,,792228,758320,356704,401616,147456
5.352113,3.3802817,63256,,792352,758196,356704,401616,147456
3.7463977,3.170029,63256,,792352,758196,356580,401616,147456
4.494382,3.3707864,63256,,792352,758196,356580,401616,147456
3.1884058,2.6086957,63256,,792476,758072,356456,401616,147456
2.9411764,2.9411764,63256,,792476,758072,356456,401616,147456
13.953488,4.0697675,63256,,792724,757824,356208,401616,147456
3.2069972,3.2069972,63256,,792724,757824,356208,401616,147456
18.208092,3.1791906,63256,,792972,757576,355960,401616,147456
2.6086957,3.1884058,63256,,792972,757576,355960,401616,147456
2.3391812,2.631579,63256,,792972,757576,355960,401616,147456
2.5787966,2.8653295,63256,,792972,757576,355960,401616,147456
12.827989,3.4985423,63256,,793028,757520,355904,401616,147456
3.9772727,2.840909,63256,,792972,757576,355960,401616,147456
5.05618,3.9325843,63256,,792972,757576,355960,401616,147456
11.049724,8.011049,63256,,792724,757824,356208,401616,147456
7.022472,2.8089888,63256,,792724,757824,356208,401616,147456
5.172414,3.1609194,63256,,792848,757700,356084,401616,147456
4.0462427,3.468208,63256,,792848,757700,356084,401616,147456
3.468208,3.1791906,63256,,792840,757708,356092,401616,147456
6.267806,4.2735043,63256,,791600,758948,357332,401616,147456
3.539823,3.2448378,63256,,791724,758824,357208,401616,147456
2.2857144,2.5714285,63256,,791724,758824,357208,401616,147456
2.9069767,2.9069767,63256,,791848,758700,357084,401616,147456
2.8985507,2.8985507,63256,,791848,758700,357084,401616,147456
3.4482758,2.586207,63256,,791972,758576,357084,401616,147456
3.988604,3.4188035,63256,,791972,758576,356960,401616,147456
2.601156,3.1791906,63256,,791972,758576,356960,401616,147456
4.584527,2.8653295,63256,,792096,758452,356836,401616,147456
2.6086957,3.1884058,63256,,792096,758452,356836,401616,147456
3.7356322,3.1609194,63256,,792220,758328,356712,401616,147456
2.6086957,2.8985507,63256,,792220,758328,356712,401616,147456
3.5714285,3.2738094,63256,,792220,758328,356712,401616,147456
3.142857,2.857143,63256,,792336,758212,356596,401616,147456
2.586207,2.586207,63256,,792336,758212,356596,401616,147456
3.7572255,3.1791906,63256,,792336,758212,356596,401616,147456
3.4985423,3.2069972,63256,,792336,758212,356596,401616,147456
1.1764706,2.6470587,63256,,792336,758212,356596,401616,147456
3.4285715,2.5714285,63256,,792336,758212,356596,401616,147456
3.4188035,2.5641026,63256,,792336,758212,356596,401616,147456
2.3255813,3.1976745,63256,,792336,758212,356596,401616,147456
3.9660056,2.8328612,63256,,792460,758088,356596,401616,147456
4.0935674,3.2163742,63256,,792460,758088,356472,401616,147456
16.857143,3.142857,63256,,793328,757220,355712,401616,147456
51.026394,3.8123167,63256,,793176,757372,355756,401616,147456
46.764706,8.823529,63256,,793152,757396,355780,401616,147456
48.857143,11.714286,63256,,793800,756748,355132,401616,147456
29.850746,4.1791043,63256,,793752,756796,355180,401616,147456
4.0697675,2.3255813,63256,,793584,756964,355348,401616,147456
12.320917,2.5787966,63256,,792884,757664,356048,401616,147456
3.508772,3.508772,63256,,792840,757708,356092,401616,147456
3.235294,4.4117646,63256,,792840,757708,356092,401616,147456
10.057471,6.034483,63256,,792740,757808,356092,401616,147456
10.571428,3.4285715,63256,,792716,757832,356216,401616,147456
3.7249284,2.8653295,63256,,792716,757832,356216,401616,147456
2.3323615,2.6239066,63256,,792716,757832,356216,401616,147456
4.8295455,3.125,63256,,792716,757832,356216,401616,147456
2.3529413,3.235294,63256,,791816,758732,357116,401616,147456
3.1609194,3.4482758,63256,,790748,759800,358184,401616,147456
3.1976745,2.9069767,63256,,790732,759816,358200,401616,147456
5.444126,3.7249284,63256,,790856,759692,358076,401616,147456
4.0229883,2.586207,63256,,790856,759692,358076,401616,147456
3.4582133,3.4582133,63256,,790856,759692,358076,401616,147456
2.5641026,3.133903,63256,,790980,759568,357952,401616,147456
2.2535212,1.971831,63256,,790980,759568,357952,401616,147456
6.3583813,3.1791906,63256,,791724,758824,357208,401616,147456
3.0812325,2.5210085,63256,,791724,758824,357208,401616,147456
12.250712,2.2792022,63256,,791740,758808,357192,401616,147456
3.3707864,2.52809,63256,,791724,758824,357208,401616,147456
2.8011205,2.2408965,63256,,791724,758824,357208,401616,147456
3.064067,2.2284122,63256,,791724,758824,357208,401616,147456
9.97151,2.2792022,63256,,791856,758692,357076,401616,147456
1.9607843,2.5210085,63256,,791848,758700,357084,401616,147456
2.542373,2.8248587,63256,,791848,758700,357084,401616,147456
6.521739,2.9891305,63256,,791848,758700,357084,401616,147456
3.8997214,2.5069637,63256,,791972,758576,357084,401616,147456
3.6111112,2.5,63256,,791976,758572,356960,401612,147456
2.52809,2.247191,63256,,791972,758576,356960,401616,147456
2.2535212,2.5352113,63256,,791972,758576,356960,401616,147456
3.3898306,2.259887,63256,,791972,758576,356960,401616,147456
2.7700832,2.493075,63256,,791972,758576,356960,401616,147456
3.3613446,2.5210085,63256,,792096,758452,356836,401616,147456
1.7142857,2.5714285,63256,,792096,758452,356836,401616,147456
4.775281,3.0898876,63256,,792220,758328,356712,401616,147456
3.631285,2.2346368,63256,,792220,758328,356712,401616,147456
